2018-02-23 14:21:04,947 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:21:04,948 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2018-02-23 14:21:04,955 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:21:04,956 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-02-23 14:21:35,336 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.huixin:haidong-game:1.0 @ E:\workspace_hidong_game\haidong-game\pom.xml.
2018-02-23 14:21:35,372 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://mvn.gt.igexin.com/nexus/content/repositories/releases/com/huixin/haidong-service/1.0/haidong-service-1.0.pom
2018-02-23 14:21:35,697 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/huixin/haidong-service/1.0/haidong-service-1.0.pom
2018-02-23 14:21:35,700 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.huixin:haidong-service:jar:1.0 is missing, no dependency information available
2018-02-23 14:21:35,836 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://mvn.gt.igexin.com/nexus/content/repositories/releases/com/huixin/haidong-serviceimpl/1.0/haidong-serviceimpl-1.0.pom
2018-02-23 14:21:37,249 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/huixin/haidong-serviceimpl/1.0/haidong-serviceimpl-1.0.pom
2018-02-23 14:21:37,252 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.huixin:haidong-serviceimpl:jar:1.0 is missing, no dependency information available
2018-02-23 14:21:39,226 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:21:39,228 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:21:39,231 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:21:39,695 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://mvn.gt.igexin.com/nexus/content/repositories/releases/com/huixin/haidong-service/1.0/haidong-service-1.0.jar
2018-02-23 14:21:39,738 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://mvn.gt.igexin.com/nexus/content/repositories/releases/com/huixin/haidong-serviceimpl/1.0/haidong-serviceimpl-1.0.jar
2018-02-23 14:21:40,846 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/huixin/haidong-service/1.0/haidong-service-1.0.jar
2018-02-23 14:21:41,846 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/huixin/haidong-serviceimpl/1.0/haidong-serviceimpl-1.0.jar
2018-02-23 14:21:44,544 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:21:44,546 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 10 resources
2018-02-23 14:21:44,591 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:21:44,591 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\workspace_hidong_game\haidong-game\src\test\resources
2018-02-23 14:21:53,957 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:21:53,958 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:21:53,959 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:21:55,205 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:21:55,207 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:21:55,207 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:21:56,200 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:21:56,224 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2018-02-23 14:21:56,232 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:21:56,234 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
